# Observation date	Center [Å]	Width	Amplitude	Skew	RMSE	FWHM [Å]	EW [Å]
2014-09-28T00:18:26.304000	[6269.13641455,6269.86307468,6270.05076417]	[0.01594674,0.00315819,0.00347498]	[0.4600646 ,0.00205691,0.01894152]	[-0.74119805, 0.31559651, 0.46505687]	0.0029380427626258645	1.0833693416862151	0.03071314515400806
2014-09-28T00:18:26.304000	[5762.79907279,5762.33457449,5762.64198077]	[0.01149689,0.01106318,0.00311378]	[0.10046638,0.12169272,0.02080662]	[ 0.5592764 ,-0.68370482,-0.73430749]	0.0016462006035543168	0.286564462329398	0.010133537055450524
2014-09-28T00:18:26.304000	[6613.09752549,6613.74521649]	[0.0349789 ,0.12870522]	[0.07407237,0.31373536]	[0.95762499,0.49269126]	0.009373175536061646	0.7387903054261763	0.15897054416923706
2014-09-28T00:18:26.304000	[6488.96289375,6489.32679456,6489.69209507]	[0.00343853,0.00645813,0.01305097]	[0.05643055,0.08164439,0.00402383]	[0.31392878,0.17445743,0.71828343]	0.009193410693937018	0.19225784526638018	0.002760373735061623
2014-09-28T00:18:26.304000	[6146.1823506 ,6145.72396451]	[0.03697383,0.0863604 ]	[0.06704437,0.08919093]	[-37.16051785,-31.3581477 ]	0.0024371454606255953	0.21002859519134376	0.0
2014-09-28T00:18:26.304000	[5922.88197047,5923.83175707,5923.25094858]	[0.00115248,0.00015253,0.02311457]	[5.43201225e-06,3.79670314e-02,9.39341514e-02]	[ 0.68925274, 5.31776765,-0.1554483 ]	0.0053557978424565575	0.22119802257232296	0.00935630881381806
2014-09-28T00:18:26.304000	[5719.26019411,5719.66112587,5719.48573774]	[0.01478485,0.0173916 ,0.01202982]	[0.14514178,0.00387295,0.00491176]	[0.14188079,0.25905807,0.94748093]	0.0034943881957225915	0.3417827803083739	0.007739368538574168
2014-09-28T00:18:26.304000	[5925.80990128,5926.79999554]	[0.00421157,0.0044417 ]	[0.10172455,6.12122659]	[0.15188167,1.01442966]	0.007498855331363179	14.414387068976474	0.1272598075041722
2014-09-28T00:18:26.304000	[5753.14454967,5754.5       ,5753.44467207]	[0.19901182,0.00112949,0.00337209]	[2.56446062e-03,6.12317127e+00,1.09567870e-01]	[5.12100949,2.83406923,0.54169496]	0.007306864805965965	14.418966446359294	0.12598839532292258
2014-09-28T00:18:26.304000	[6425.89376021,6425.33138517,6424.6000006 ]	[0.00493153,0.00265129,0.00367323]	[0.27273384,0.01285726,1.51738733]	[ 1.36917395,-0.11738546, 0.25834509]	0.004432531985996106	3.5731740921967354	0.02836648068651699
2014-09-28T00:18:26.304000	[5828.44989275,5828.83050786,5828.19998187]	[0.01560976,0.00766051,0.01083235]	[0.08129184,0.10374875,0.08968385]	[-0.16429404, 0.79886803, 0.02515   ]	0.0018050120344277974	0.2443096367756444	0.011313724146049003
2014-09-28T00:18:26.304000	[5760.39332308,5760.62951018,5760.43959724]	[0.00170927,0.00507607,0.00905803]	[0.1644437 ,0.08418119,0.04543894]	[ 2.57153758,-0.07057722, 0.38993645]	0.0023550344695136586	0.38723532975491864	0.007601482246237353
2014-09-28T00:18:26.304000	[6182.51277324]	[0.00265741]	[0.01309985]	[0.30813319]	0.007841081195745689	0.03084778242842601	0.0001307240181952025
2014-09-28T00:18:26.304000	[6059.32196584,6059.10043443,6058.94722623]	[0.0063168 ,0.0024753 ,0.00513315]	[0.17105971,0.07479227,0.01652628]	[0.30442536,1.40398749,0.04849108]	0.002067302640314047	0.4028148426449946	0.005302686666671073
2014-09-28T00:18:26.304000	[5947.29250975,5947.0233912 ,5947.18049521]	[0.01354002,0.01188007,0.00201863]	[0.04538287,0.07475663,0.01813403]	[ 0.21466718,-0.06923942,-1.50429092]	0.007062701577119804	0.17603841910249837	0.005509444387490888
2014-09-28T00:18:26.304000	[6202.91169395,6202.27635463,6203.36094089]	[0.01255862,0.02444665,0.0119641 ]	[0.16230665,0.5305935 ,0.05588707]	[-0.59626377,-0.71404271, 0.27778346]	0.0023834842442096806	1.2494522205069387	0.06362403526858611
2014-09-28T00:18:26.304000	[6630.8]	[0.1]	[0.1]	[2.]	0.003357168748563285	0.23548200450309495	0.0
2014-09-28T00:18:26.304000	[6468.85756613,6468.65127373,6469.05868139]	[5.08555709e-03,3.99061976e-05,1.18243890e-02]	[0.26567757,0.0467121 ,0.02780538]	[ 0.85629735,-5.62980857,-0.18335851]	0.0025069150844732983	0.6256228680960922	0.007792865542047507
2014-09-28T00:18:26.304000	[6065.05346863,6065.23425254,6064.92865557]	[0.01049245,0.00812166,0.00791704]	[0.04571545,0.04857245,0.02008349]	[-0.09973338, 0.07426331, 0.5222697 ]	0.002686642626652226	0.1143793865002583	0.0037296157700112756
2014-09-28T00:18:26.304000	[6449.17851837,6448.74471044,6449.44984216]	[0.01326954,0.02016371,0.01250572]	[0.04632836,0.13054436,0.14382793]	[ 0.08662757,-0.68886127, 0.70497287]	0.0019145655370418286	0.3386889033626491	0.02053963819796858
2014-09-28T00:18:26.304000	[5818.59943943,5817.24729356,5817.23899783]	[9.49560570e-06,5.96374470e-05,3.27186191e-03]	[2.24004185e-05,7.46639578e-02,8.90361783e-03]	[-2.42565074,-4.83006927, 0.4131444 ]	0.001276168356757444	0.17582018440214223	0.0008544773418486197
2014-09-28T00:18:26.304000	[6418.90995003,6418.33173852]	[0.00383501,0.00345789]	[0.09146237,0.18190663]	[ 0.13503569,-0.43925559]	0.007044746829127708	0.4283573834153656	0.0036089496035400593
2014-09-28T00:18:26.304000	[6102.3]	[0.1]	[0.1]	[2.]	0.004278695574215369	0.23548200450309495	0.0
2014-09-28T00:18:26.304000	[5973.7562897 ,5972.70000023]	[9.26072506e-05,2.77582438e-03]	[3.91361008e-04,1.32010203e+00]	[ 1.03155835,-1.64183293]	0.0072677699790466435	3.1086027303444275	0.02695848399724906
2014-09-28T00:18:26.304000	[6283.23669295,6282.9       ,6284.9       ]	[1.72918025e-01,1.56202782e-19,5.05222069e-02]	[0.0216376 ,1.38321205,2.19561149]	[-0.16555788,33.92429533, 0.72079402]	0.05057392169810315	5.170269942155852	0.7588701297369089
2014-09-28T00:18:26.304000	[6375.91043491,6375.82911241,6376.3369942 ]	[0.05940518,0.00196055,0.00574541]	[0.18533693,0.08478779,0.29769394]	[ 0.03445929, 3.32928935,-1.54899733]	0.002241592893905981	0.7010156570174552	0.05642518695356188
2014-09-28T00:18:26.304000	[5766.2]	[0.1]	[0.1]	[2.]	0.002670989011029487	0.23548200450309495	0.0
2014-09-28T00:18:26.304000	[6166.00818923]	[0.00557133]	[0.00012631]	[0.40001632]	0.043992982928390156	0.00029743939549782767	0.0
2014-09-28T00:18:26.304000	[6455.8]	[0.1]	[0.1]	[2.]	0.011179695205296117	0.23548200450309495	0.0
2014-09-28T00:18:26.304000	[6035.49321343,6036.6       ]	[0.00318403,0.00620362]	[0.09227169,3.66226017]	[0.28756495,0.15133754]	0.006036263279322783	8.623963651509573	0.08257834053101432
2014-09-28T00:18:26.304000	[5814.00914197,5813.84445586,5814.25691953]	[0.00526335,0.00477865,0.01262869]	[0.03616023,0.00751263,0.03075014]	[ 0.35862267,-0.90840592,-0.62466216]	0.0018900193604486372	0.08515084056945321	0.0023936197859371696
2014-09-28T00:18:26.304000	[6216.11611084,6215.2996553 ]	[0.00806031,0.00834396]	[0.26238982,0.43238948]	[-0.14740921,-0.13079091]	0.002301426132404635	1.0181994178791027	0.018720044558295623
2014-09-28T00:18:26.304000	[6161.67398582,6161.83786411,6161.5520843 ]	[0.00901014,0.00352205,0.00788477]	[0.05428748,0.02723218,0.03240206]	[-0.08070488,-0.26725321, 0.07032551]	0.0012840618730219704	0.12783725197804938	0.0030011670275786116
2014-09-28T00:18:26.304000	[6116.75564016,6116.26973602,6117.06784013]	[0.00705424,0.00865772,0.00691421]	[0.05242483,0.31925046,0.06929357]	[ 0.40264518,-0.71761295, 0.30156779]	0.0020734172339482047	0.7517773754068737	0.01462536676445818
2014-09-28T00:18:26.304000	[6236.54246349,6236.88667923,6237.65536507]	[0.00231707,0.00484038,0.0023558 ]	[0.07957739,0.18884487,0.12975244]	[ 1.02408154, 0.21691392,-0.06721024]	0.0017891482409036282	0.4446956775704803	0.0051947142222151
2014-09-28T00:18:26.304000	[6463.69162237,6463.86343473,6463.06865792]	[0.00453456,0.00986379,0.00747445]	[0.03065976,0.04552597,0.26792006]	[ 0.13303368, 0.09573768,-0.38645048]	0.004637066799932681	0.6309035391245557	0.009524663127596627
2014-09-28T00:18:26.304000	[5769.1]	[0.1]	[0.1]	[2.]	0.0063452056876234396	0.23548200450309495	0.0
2014-09-28T00:18:26.304000	[5988.20582191,5987.91675287,5987.6748005 ]	[0.00939929,0.00648532,0.00985191]	[0.16981432,0.00403775,0.11384326]	[ 0.80877299, 0.60211345,-0.56852044]	0.00221832384877604	0.39988215860460385	0.011326507354820851
2014-09-28T00:18:26.304000	[6250.12080328,6250.85614451]	[0.00623531,0.00236923]	[0.00021155,0.00039007]	[3.28666405,0.18406507]	0.019328534868359986	0.0009185449949040681	7.104795048778959e-17
2014-09-28T00:18:26.304000	[5784.1       ,5784.32060347,5784.1       ]	[2.66157234e-17,4.92289078e-03,1.70366755e-06]	[0.96742153,0.46046022,0.85598173]	[30.34248482,-0.37357054, 9.89313874]	0.0065932593007114225	2.278103612936227	0.3913416232471243
2014-09-28T00:18:26.304000	[6410.15904912,6409.77180332,6410.40135816]	[0.00964128,0.01173606,0.00966628]	[0.04693884,0.1461127 ,0.09685615]	[ 0.21272835,-0.59428754, 0.04099928]	0.0017619770368475212	0.3440691227530255	0.011439078157304203
2014-09-28T00:18:26.304000	[5948.66343098,5948.76914044]	[0.02165153,0.00526661]	[0.02307166,0.00198181]	[ 0.47296638,-0.7295498 ]	0.0016680107179707095	0.054329613538075555	0.0019513385186801637
2014-09-28T00:18:26.304000	[6520.46020927,6521.21536543,6521.49967222]	[0.01439777,0.00808464,0.00434427]	[0.20781034,0.25246384,3.72262091]	[ 0.33161138,-0.2528043 , 0.37005053]	0.005771800973480485	8.766102332520786	0.06326706416969766
2014-09-28T00:18:26.304000	[6460.4]	[0.1]	[0.1]	[2.]	0.002681323885147078	0.23548200450309495	0.0
2014-09-28T00:18:26.304000	[5821.05626621,5821.09530234,5820.99074685]	[0.00248925,0.01984604,0.01218395]	[0.08583281,0.00372959,0.00367361]	[0.32862963,1.13783646,0.50465719]	0.0029702558381591265	0.20212082815201748	0.00102230463564103
2014-09-28T00:18:26.304000	[6379.1226711 ,6379.11312927,6379.55110907]	[0.00191721,0.00562557,0.02350115]	[0.07467557,0.11048929,0.27378361]	[-3.59239845, 2.60949924, 2.09022944]	0.004848391432480929	0.6447111443018885	0.0862320958185473
2014-09-28T00:18:26.304000	[5989.77197925,5989.24389995]	[0.09956021,1.09279179]	[0.04039479,0.00600281]	[-0.56414669, 2.23423304]	0.00635648068052762	0.09512246082726795	8.349231101780542e-06
2014-09-28T00:18:26.304000	[5922.52332222,5921.99601395]	[0.09556738,0.01689726]	[0.0784568 ,0.01661778]	[-30.33273386,  0.28128781]	0.0016323911277339224	0.184751639210182	0.0010095055068407596
2014-09-28T00:18:26.304000	[6113.24698266,6112.99675246,6112.78560548]	[1.06252163e-02,5.90879417e-05,8.60875120e-03]	[0.10411362,0.03317681,0.0932393 ]	[ 0.81531127, 5.08360337,-0.48322125]	0.0055487868274858715	0.24516883128184308	0.00839097227487753
2014-09-28T00:18:26.304000	[6233.7638528 ,6233.56594927,6234.08414872]	[0.00839514,0.01035445,0.0149137 ]	[0.03147078,0.06694072,0.12832418]	[ 0.65146475,-0.62327209, 1.02187868]	0.0014140573838581816	0.3021803535845883	0.01293022736865199
2014-09-28T00:18:26.304000	[6413.73605085,6413.8975663 ,6414.16537009]	[0.0047187 ,0.00334275,0.00512753]	[0.04408244,0.03942109,0.11494411]	[-0.53745167,-0.1574276 , 0.46830359]	0.0016302924408223064	0.27067269012751555	0.0035054035170599654
2014-09-28T00:18:26.304000	[6107.        ,6107.90558297,6107.53472536]	[0.00287596,0.01071985,0.00410507]	[0.03575852,0.13856899,0.31089553]	[ 1.31524254,-0.15989826,-0.16419257]	0.0016808480992272076	0.7321030216095447	0.010382537381484673
2014-09-28T00:18:26.304000	[6089.43291243,6089.82157282]	[0.01880495,0.00840129]	[0.21452288,0.04088284]	[-0.8169659 ,-0.48573045]	0.005573078858441004	0.5051627709572424	0.018910797302842435
2014-09-28T00:18:26.304000	[6329.9]	[0.1]	[0.1]	[2.]	0.00023340688776884584	0.23548200450309495	0.0
2014-09-28T00:18:26.304000	[5793.2]	[0.1]	[0.1]	[2.]	0.015824251231209313	0.23548200450309495	0.0
2014-09-28T00:18:26.304000	[5910.55227668,5910.18794994,5910.71202478]	[0.01493703,0.02163101,0.002937  ]	[0.07968203,0.09443697,0.01200011]	[ 0.38030635,-0.27183723,-1.93226371]	0.0025992225450104027	0.22238207227686163	0.011968442848114129
2014-09-28T00:18:26.304000	[6057.5]	[0.1]	[0.1]	[2.]	0.002594247291802545	0.23548200450309495	0.0
2014-09-28T00:18:26.304000	[6196.06090977,6195.82264638,6195.73759795]	[0.02288307,0.00016179,0.05802868]	[0.08152011,0.04326016,0.11901406]	[ 0.52494101,-4.85188915,-0.01395276]	0.0018066967740814433	0.2802566848299387	0.03283165583633685
2014-09-28T00:18:26.304000	[6597.5]	[0.1]	[0.1]	[2.]	0.0005298375123640628	0.23548200450309495	0.0
2014-09-28T00:18:26.304000	[6211.7]	[0.1]	[0.1]	[2.]	0.004743570784315898	0.23548200450309495	0.0
2014-09-28T00:18:26.304000	[5796.77814436,5797.41047623,5796.91466753]	[0.11877085,0.05889495,0.02307867]	[0.13101549,0.26850993,0.07258433]	[ 0.33870913, 0.66176164,-1.44479975]	0.008057225626344967	0.6322925699139393	0.13306894556245372
2014-09-28T00:18:26.304000	[5959.2]	[0.1]	[0.1]	[2.]	0.002317396086241442	0.23548200450309495	0.0
2014-09-28T00:18:26.304000	[6397.41391851,6396.53947524,6396.34015713]	[0.00930109,0.01103966,0.01966911]	[0.3141211 ,0.12879301,0.07210483]	[ 0.87017095,-0.80170711, 0.02252654]	0.0024205327091657357	0.7396986653046	0.023902250840339843
2014-09-28T00:18:26.304000	[6367.31939243,6367.53402818,6367.03626314]	[0.01571181,0.00422528,0.01837997]	[0.07160831,0.03501563,0.08890795]	[0.13042038,0.46814084,0.02430552]	0.0017746792603417429	0.20936221319880394	0.010331092956757184
2014-09-28T00:18:26.304000	[6444.91481396,6445.56243802,6444.48553206]	[0.02873552,0.01166865,0.0036714 ]	[0.1198401 ,0.21702039,0.1215488 ]	[-0.33916329, 0.74235941, 0.5290286 ]	0.0023061326898292794	0.5110439638395038	0.02512479281259072
2014-09-28T00:18:26.304000	[6383.9       ,6384.76349675,6383.903797  ]	[2.48512524e-18,3.02521163e-03,9.10843495e-03]	[1.2045957 ,0.03426778,6.63171431]	[31.22358145, 0.27296533, 1.12196905]	0.01433228204204457	15.61649379709696	0.400489207250252
2014-09-28T00:18:26.304000	[5976.69981585,5975.58675265,5975.52090424]	[0.00885517,0.01075284,0.0029892 ]	[3.23933300e+00,1.03119802e-01,2.56002249e-05]	[ 0.49665441,-0.21574723,-0.99927448]	0.005283288101118815	7.628046278115306	0.1127485372286986
2014-09-28T00:18:26.304000	[5815.70429855,5815.8814676 ,5815.56201875]	[0.00448271,0.00197265,0.00882386]	[0.01331813,0.06481595,0.13704851]	[ 0.32525701,-0.32424834, 0.15649663]	0.0013644180407183675	0.32272457925671194	0.004970195795975514
2014-09-28T00:18:26.304000	[5840.29878175,5840.88680846,5840.74017867]	[0.0085104 ,0.00524413,0.00815919]	[0.11205694,0.03100068,0.06766727]	[-1.19440662,-0.34635563, 0.64776503]	0.0016594028738820081	0.26387393897829675	0.007846245482486549
2014-09-28T00:18:26.304000	[5945.30970973,5945.15406416,5945.48698541]	[0.01017206,0.00389102,0.02831345]	[0.0609655 ,0.01849996,0.02642825]	[-0.23266848, 1.1807432 , 0.12090451]	0.009885870047743727	0.14356278959119445	0.005242483142978456
2014-09-28T00:18:26.304000	[6139.84200135,6140.08201736,6139.64293323]	[0.01868411,0.01343319,0.01707432]	[0.03561978,0.04628765,0.09042967]	[-0.15622286, 0.39572817,-0.18003699]	0.003559871192756187	0.21294560868018567	0.010160284415783566
2014-09-27T23:59:08.460000	[5506.2]	[0.1]	[0.1]	[2.]	0.008942190168210813	0.23548200450309495	0.0
2014-09-27T23:59:08.460000	[4987.93797903,4987.55017255,4988.1265537 ]	[0.00895987,0.01642875,0.00351167]	[0.01309518,0.25355905,0.01776492]	[ 0.15521812,-0.33649106,-2.0771795 ]	0.005010397917116944	0.5970859361270329	0.015600672595997872
2014-09-27T23:59:08.460000	[5404.46519134,5404.56039255,5405.49997204]	[0.00953988,0.00739996,0.00050053]	[2.61510792,0.40401431,5.19757428]	[0.04443179,0.28462989,3.80400242]	0.004077890726000985	12.239352102709736	0.2109893885236234
2014-09-27T23:59:08.460000	[5522.595318  ,5521.44980998,5521.65447094]	[0.0041307 ,0.0519716 ,0.09335377]	[1.2416439 ,0.01166693,0.10084737]	[ -2.20874375,-13.00543667,-15.86330373]	0.003862452509107143	2.9238479350806843	0.00010623753652082686
2014-09-27T23:59:08.460000	[5544.6378183 ,5545.79999753,5545.06156261]	[0.01323259,0.00174388,0.02415698]	[0.06767572,0.29741236,0.20200007]	[ 0.60243014,-3.09128038, 0.26876292]	0.00500360304596037	0.7003525894538761	0.035223448111792406
2014-09-27T23:59:08.460000	[5503.3]	[0.1]	[0.1]	[2.]	0.009986740047563026	0.23548200450309495	0.0
2014-09-27T23:59:08.460000	[5512.7167486 ,5512.18809761,5512.47376385]	[0.02936746,0.00721326,0.04315263]	[0.05013353,0.09749885,0.09356546]	[-0.08690886, 0.05846854, 0.08041903]	0.009498795453154942	0.229592235439452	0.021788329873656233
2014-09-27T23:59:08.460000	[5257.40935693,5257.76435916,5258.4       ]	[0.03873889,0.00215992,0.01623698]	[0.0034823 ,0.25553246,2.93218353]	[ 3.02817453, 2.57130866,-0.070812  ]	0.005004710977779589	6.9047645474484565	0.17400892864984224
2014-09-27T23:59:08.460000	[5527.32166041,5527.78876726]	[2.35223462e-05,7.19036692e-02]	[0.00506164,0.06215148]	[-5.84290405,-9.20528786]	0.0015808312214016327	0.14635553973977652	1.5068964684072332e-05
2014-09-27T23:59:08.460000	[5542.12676765,5541.66791206,5541.63668348]	[0.01367207,0.01624357,0.02594245]	[3.24838950e+00,1.24691095e-01,7.51181865e-06]	[-0.26367298, 0.20710691,-2.68461573]	0.006506983105195188	7.649372719700164	0.1657651615728643
2014-09-27T23:59:08.460000	[5176.01563414,5176.37790599,5175.72433862]	[0.01863742,0.01579909,0.03992331]	[0.0475556 ,0.22541224,0.08815532]	[ 0.17288464, 0.64541217,-0.19545013]	0.004426010027342859	0.5308052656201209	0.03019704424467786
2014-09-27T23:59:08.460000	[5562.68933152]	[0.00205936]	[0.00983999]	[-2.07755538]	0.005182152697848755	0.023171395716582634	0.0002651013838837295
2014-09-27T23:59:08.460000	[4688.71059173,4689.00796224,4687.90000012]	[0.00980202,0.07762074,0.00341937]	[0.13230001,1.76118222,3.75703353]	[-0.20674556, 0.08921603,-3.2872564 ]	0.011136120078615306	8.847137858852829	0.9258934399345957
2014-09-27T23:59:08.460000	[5491.28608197,5489.58213062,5490.16641585]	[0.00052432,0.00507676,0.01091961]	[1.30682097e-04,4.33326028e-01,2.61330777e+00]	[-3.47032563, 0.15385246, 0.1584963 ]	0.007657213299249673	6.15386953225876	0.10981970823516393
2014-09-27T23:59:08.460000	[5074.34380199,5074.35995362,5074.76458561]	[0.01958168,0.01319781,0.0115402 ]	[0.12025386,0.01393666,0.20211368]	[0.23027729,0.1160096 ,0.14249326]	0.005564706188740831	0.475941340671236	0.016931569796212437
2014-09-27T23:59:08.460000	[5546.73576931,5547.4       ,5546.34230343]	[0.00016751,0.01554089,0.00450653]	[0.12574911,5.33930931,0.10509827]	[5.00182857,0.52138394,1.78793117]	0.006634074344854442	12.573112601186823	0.3157474719042974
2014-09-27T23:59:08.460000	[5349.7]	[0.1]	[0.1]	[2.]	0.006512352392134896	0.23548200450309495	0.0
2014-09-27T23:59:08.460000	[5495.2       ,5493.42906939]	[0.01368708,0.00018367]	[7.81593331,0.22939213]	[-0.28865338,-5.47204251]	0.008238074954406925	18.4051164344746	0.3758266188975251
2014-09-27T23:59:08.460000	[5303.2       ,5303.2       ,5304.52459578]	[7.04448533e-09,1.63754387e-02,1.27314465e-03]	[1.05653325,1.30648697,2.27143558]	[13.64820309,-0.02045301,-2.34314397]	0.005193474497429766	5.348822041969654	0.15534210242020915
2014-09-27T23:59:08.460000	[5170.46018359,5170.10383165,5171.38052436]	[0.02125855,0.07215905,0.00397571]	[0.15420074,0.00338667,0.14158727]	[ 0.5594734 ,-1.66463874,-0.97095864]	0.004078768748870513	0.36311498960232463	0.015704003350269797
2014-09-27T23:59:08.460000	[5262.42883967,5262.09257998,5261.4       ]	[0.00529947,0.0013609 ,0.01361505]	[0.06351704,0.05640811,2.86119437]	[-0.19616561,-2.59185699, 0.53678812]	0.00581808829313109	6.737597850762271	0.15241078099054234
2014-09-27T23:59:08.460000	[4984.74512065,4984.63240499,4984.50417479]	[0.03847265,0.02614106,0.02119577]	[0.10597058,0.01173164,0.04982749]	[0.14027376,0.03159219,0.65766983]	0.004703571029159878	0.24954165326141275	0.019748659259416403
2014-09-27T23:59:08.460000	[5054.48680485,5054.91396909,5055.16473845]	[0.00831266,0.01936705,0.01407239]	[0.13045928,0.10620072,0.08952224]	[-1.05529437, 0.13084914,-0.63138588]	0.0037717841823810953	0.30720813716897605	0.01803813507635719
2014-09-27T23:59:08.460000	[5418.43305818,5418.67844866,5419.13982383]	[0.03371673,0.00021992,0.01914721]	[0.17165562,0.07890494,0.15618172]	[-0.77723497,-5.14662549, 0.61661189]	0.003962631882814293	0.4042180866823197	0.04105589601822617
2014-09-27T23:59:08.460000	[4725.2       ,4726.14956842,4727.2       ]	[4.69459017e-13,4.16517039e-02,1.11416873e-01]	[2.51700798,0.30341439,1.70130115]	[-21.79481772,  0.24833151, -0.07938238]	0.010248995263305435	5.9271008396209375	0.9368261218531106
